 Last 100 training episodes: mean/median reward 0.32/0.00, min/max reward 0.00/1.00, success rate 0.35

Updates 5850, num timesteps 3744640, FPS 362
 Last 100 training episodes: mean/median reward 0.33/0.00, min/max reward 0.00/1.00, success rate 0.36

Updates 5860, num timesteps 3751040, FPS 362
 Last 100 training episodes: mean/median reward 0.40/0.00, min/max reward 0.00/1.00, success rate 0.43

Updates 5870, num timesteps 3757440, FPS 361
 Last 100 training episodes: mean/median reward 0.45/0.00, min/max reward 0.00/1.00, success rate 0.48

Updates 5880, num timesteps 3763840, FPS 361
 Last 100 training episodes: mean/median reward 0.40/0.00, min/max reward 0.00/1.00, success rate 0.43

Updates 5890, num timesteps 3770240, FPS 361
 Last 100 training episodes: mean/median reward 0.43/0.00, min/max reward 0.00/1.00, success rate 0.46

 

Updates 5900, num timesteps 3776640, FPS 361
 Last 100 training episodes: mean/median reward 0.38/0.00, min/max reward 0.00/1.00, success rate 0.41

Updates 5910, num timesteps 3783040, FPS 361
 Last 100 training episodes: mean/median reward 0.41/0.00, min/max reward 0.00/1.00, success rate 0.45

Updates 5920, num timesteps 3789440, FPS 361
 Last 100 training episodes: mean/median reward 0.39/0.00, min/max reward 0.00/1.00, success rate 0.42

Updates 5930, num timesteps 3795840, FPS 361
 Last 100 training episodes: mean/median reward 0.36/0.00, min/max reward 0.00/1.00, success rate 0.39

Updates 5940, num timesteps 3802240, FPS 361
 Last 100 training episodes: mean/median reward 0.34/0.00, min/max reward 0.00/1.00, success rate 0.36

Updates 5950, num timesteps 3808640, FPS 361
 Last 100 training episodes: mean/median reward 0.33/0.00, min/max reward 0.00/1.00, success rate 0.36

Updates 5960, num timesteps 3815040, FPS 361
 Last 100 training episodes: mean/median reward 0.35/0.00, min/max reward 0.00/1.00, success rate 0.38

Updates 5970, num timesteps 3821440, FPS 361
 Last 100 training episodes: mean/median reward 0.41/0.00, min/max reward 0.00/1.00, success rate 0.44

Updates 5980, num timesteps 3827840, FPS 361
 Last 100 training episodes: mean/median reward 0.44/0.00, min/max reward 0.00/1.00, success rate 0.47

Updates 5990, num timesteps 3834240, FPS 361
 Last 100 training episodes: mean/median reward 0.37/0.00, min/max reward 0.00/1.00, success rate 0.40

 

Updates 6000, num timesteps 3840640, FPS 361
 Last 100 training episodes: mean/median reward 0.30/0.00, min/max reward 0.00/1.00, success rate 0.32

Updates 6010, num timesteps 3847040, FPS 361
 Last 100 training episodes: mean/median reward 0.37/0.00, min/max reward 0.00/0.99, success rate 0.40

Updates 6020, num timesteps 3853440, FPS 361
 Last 100 training episodes: mean/median reward 0.34/0.00, min/max reward 0.00/0.99, success rate 0.36

Updates 6030, num timesteps 3859840, FPS 361
 Last 100 training episodes: mean/median reward 0.35/0.00, min/max reward 0.00/0.99, success rate 0.37

Updates 6040, num timesteps 3866240, FPS 361
 Last 100 training episodes: mean/median reward 0.35/0.00, min/max reward 0.00/0.99, success rate 0.38

Updates 6050, num timesteps 3872640, FPS 361
 Last 100 training episodes: mean/median reward 0.42/0.00, min/max reward 0.00/1.00, success rate 0.45

Updates 6060, num timesteps 3879040, FPS 361
 Last 100 training episodes: mean/median reward 0.37/0.00, min/max reward 0.00/1.00, success rate 0.40

Updates 6070, num timesteps 3885440, FPS 361
 Last 100 training episodes: mean/median reward 0.40/0.00, min/max reward 0.00/1.00, success rate 0.43

Updates 6080, num timesteps 3891840, FPS 361
 Last 100 training episodes: mean/median reward 0.45/0.00, min/max reward 0.00/1.00, success rate 0.49

Updates 6090, num timesteps 3898240, FPS 361
 Last 100 training episodes: mean/median reward 0.42/0.00, min/max reward 0.00/1.00, success rate 0.46

 

Updates 6100, num timesteps 3904640, FPS 361
 Last 100 training episodes: mean/median reward 0.38/0.00, min/max reward 0.00/1.00, success rate 0.41

Updates 6110, num timesteps 3911040, FPS 361
 Last 100 training episodes: mean/median reward 0.38/0.00, min/max reward 0.00/1.00, success rate 0.41

Updates 6120, num timesteps 3917440, FPS 361
 Last 100 training episodes: mean/median reward 0.41/0.00, min/max reward 0.00/1.00, success rate 0.44

Updates 6130, num timesteps 3923840, FPS 361
 Last 100 training episodes: mean/median reward 0.41/0.00, min/max reward 0.00/1.00, success rate 0.44

Updates 6140, num timesteps 3930240, FPS 361
 Last 100 training episodes: mean/median reward 0.40/0.00, min/max reward 0.00/1.00, success rate 0.43

Updates 6150, num timesteps 3936640, FPS 361
 Last 100 training episodes: mean/median reward 0.40/0.00, min/max reward 0.00/1.00, success rate 0.43

Updates 6160, num timesteps 3943040, FPS 361
 Last 100 training episodes: mean/median reward 0.41/0.00, min/max reward 0.00/1.00, success rate 0.44

Updates 6170, num timesteps 3949440, FPS 361
 Last 100 training episodes: mean/median reward 0.41/0.00, min/max reward 0.00/1.00, success rate 0.44

Updates 6180, num timesteps 3955840, FPS 361
 Last 100 training episodes: mean/median reward 0.38/0.00, min/max reward 0.00/1.00, success rate 0.41

Updates 6190, num timesteps 3962240, FPS 361
 Last 100 training episodes: mean/median reward 0.33/0.00, min/max reward 0.00/1.00, success rate 0.35

 

Updates 6200, num timesteps 3968640, FPS 361
 Last 100 training episodes: mean/median reward 0.38/0.00, min/max reward 0.00/1.00, success rate 0.40

Updates 6210, num timesteps 3975040, FPS 361
 Last 100 training episodes: mean/median reward 0.39/0.00, min/max reward 0.00/1.00, success rate 0.42

Updates 6220, num timesteps 3981440, FPS 361
 Last 100 training episodes: mean/median reward 0.37/0.00, min/max reward 0.00/1.00, success rate 0.39

Updates 6230, num timesteps 3987840, FPS 361
 Last 100 training episodes: mean/median reward 0.34/0.00, min/max reward 0.00/1.00, success rate 0.36

Updates 6240, num timesteps 3994240, FPS 361
 Last 100 training episodes: mean/median reward 0.32/0.00, min/max reward 0.00/1.00, success rate 0.34

Updates 6250, num timesteps 4000640, FPS 361
 Last 100 training episodes: mean/median reward 0.30/0.00, min/max reward 0.00/1.00, success rate 0.32

Updates 6260, num timesteps 4007040, FPS 361
 Last 100 training episodes: mean/median reward 0.30/0.00, min/max reward 0.00/1.00, success rate 0.32

Updates 6270, num timesteps 4013440, FPS 361
 Last 100 training episodes: mean/median reward 0.36/0.00, min/max reward 0.00/1.00, success rate 0.38

Updates 6280, num timesteps 4019840, FPS 361
 Last 100 training episodes: mean/median reward 0.38/0.00, min/max reward 0.00/1.00, success rate 0.41

Updates 6290, num timesteps 4026240, FPS 361
 Last 100 training episodes: mean/median reward 0.37/0.00, min/max reward 0.00/1.00, success rate 0.40

 

Updates 6300, num timesteps 4032640, FPS 361
 Last 100 training episodes: mean/median reward 0.34/0.00, min/max reward 0.00/1.00, success rate 0.37

Updates 6310, num timesteps 4039040, FPS 361
 Last 100 training episodes: mean/median reward 0.36/0.00, min/max reward 0.00/1.00, success rate 0.39

Updates 6320, num timesteps 4045440, FPS 361
 Last 100 training episodes: mean/median reward 0.42/0.00, min/max reward 0.00/1.00, success rate 0.45

Updates 6330, num timesteps 4051840, FPS 361
 Last 100 training episodes: mean/median reward 0.40/0.00, min/max reward 0.00/1.00, success rate 0.43

Updates 6340, num timesteps 4058240, FPS 361
 Last 100 training episodes: mean/median reward 0.35/0.00, min/max reward 0.00/1.00, success rate 0.38

Updates 6350, num timesteps 4064640, FPS 361
 Last 100 training episodes: mean/median reward 0.41/0.00, min/max reward 0.00/1.00, success rate 0.44

Updates 6360, num timesteps 4071040, FPS 361
 Last 100 training episodes: mean/median reward 0.38/0.00, min/max reward 0.00/1.00, success rate 0.41

Updates 6370, num timesteps 4077440, FPS 361
 Last 100 training episodes: mean/median reward 0.40/0.00, min/max reward 0.00/1.00, success rate 0.43

Updates 6380, num timesteps 4083840, FPS 361
 Last 100 training episodes: mean/median reward 0.45/0.00, min/max reward 0.00/1.00, success rate 0.48

Updates 6390, num timesteps 4090240, FPS 361
 Last 100 training episodes: mean/median reward 0.45/0.00, min/max reward 0.00/1.00, success rate 0.48

 

Updates 6400, num timesteps 4096640, FPS 361
 Last 100 training episodes: mean/median reward 0.39/0.00, min/max reward 0.00/1.00, success rate 0.42

Updates 6410, num timesteps 4103040, FPS 361
 Last 100 training episodes: mean/median reward 0.42/0.00, min/max reward 0.00/1.00, success rate 0.45

Updates 6420, num timesteps 4109440, FPS 361
 Last 100 training episodes: mean/median reward 0.39/0.00, min/max reward 0.00/1.00, success rate 0.42

Updates 6430, num timesteps 4115840, FPS 361
 Last 100 training episodes: mean/median reward 0.42/0.00, min/max reward 0.00/1.00, success rate 0.44

Updates 6440, num timesteps 4122240, FPS 361
 Last 100 training episodes: mean/median reward 0.40/0.00, min/max reward 0.00/1.00, success rate 0.43

Updates 6450, num timesteps 4128640, FPS 361
 Last 100 training episodes: mean/median reward 0.50/0.85, min/max reward 0.00/1.00, success rate 0.53

Updates 6460, num timesteps 4135040, FPS 361
 Last 100 training episodes: mean/median reward 0.46/0.00, min/max reward 0.00/1.00, success rate 0.49

Updates 6470, num timesteps 4141440, FPS 361
 Last 100 training episodes: mean/median reward 0.36/0.00, min/max reward 0.00/1.00, success rate 0.38

Updates 6480, num timesteps 4147840, FPS 361
 Last 100 training episodes: mean/median reward 0.37/0.00, min/max reward 0.00/1.00, success rate 0.40

Updates 6490, num timesteps 4154240, FPS 361
 Last 100 training episodes: mean/median reward 0.35/0.00, min/max reward 0.00/0.98, success rate 0.38

 

Updates 6500, num timesteps 4160640, FPS 361
 Last 100 training episodes: mean/median reward 0.40/0.00, min/max reward 0.00/1.00, success rate 0.43

Updates 6510, num timesteps 4167040, FPS 361
 Last 100 training episodes: mean/median reward 0.37/0.00, min/max reward 0.00/1.00, success rate 0.40

Updates 6520, num timesteps 4173440, FPS 361
 Last 100 training episodes: mean/median reward 0.39/0.00, min/max reward 0.00/1.00, success rate 0.42

Updates 6530, num timesteps 4179840, FPS 361
 Last 100 training episodes: mean/median reward 0.38/0.00, min/max reward 0.00/1.00, success rate 0.41

Updates 6540, num timesteps 4186240, FPS 361
 Last 100 training episodes: mean/median reward 0.38/0.00, min/max reward 0.00/1.00, success rate 0.42

Updates 6550, num timesteps 4192640, FPS 361
 Last 100 training episodes: mean/median reward 0.40/0.00, min/max reward 0.00/1.00, success rate 0.43

Updates 6560, num timesteps 4199040, FPS 361
 Last 100 training episodes: mean/median reward 0.38/0.00, min/max reward 0.00/1.00, success rate 0.41

Updates 6570, num timesteps 4205440, FPS 361
 Last 100 training episodes: mean/median reward 0.36/0.00, min/max reward 0.00/1.00, success rate 0.39

Updates 6580, num timesteps 4211840, FPS 361
 Last 100 training episodes: mean/median reward 0.39/0.00, min/max reward 0.00/1.00, success rate 0.42

Updates 6590, num timesteps 4218240, FPS 361
 Last 100 training episodes: mean/median reward 0.35/0.00, min/max reward 0.00/1.00, success rate 0.38

 

Updates 6600, num timesteps 4224640, FPS 361
 Last 100 training episodes: mean/median reward 0.35/0.00, min/max reward 0.00/1.00, success rate 0.37

Updates 6610, num timesteps 4231040, FPS 361
 Last 100 training episodes: mean/median reward 0.37/0.00, min/max reward 0.00/1.00, success rate 0.40

Updates 6620, num timesteps 4237440, FPS 361
 Last 100 training episodes: mean/median reward 0.38/0.00, min/max reward 0.00/1.00, success rate 0.41

Updates 6630, num timesteps 4243840, FPS 361
 Last 100 training episodes: mean/median reward 0.34/0.00, min/max reward 0.00/1.00, success rate 0.37

Updates 6640, num timesteps 4250240, FPS 361
 Last 100 training episodes: mean/median reward 0.35/0.00, min/max reward 0.00/1.00, success rate 0.37

Updates 6650, num timesteps 4256640, FPS 361
 Last 100 training episodes: mean/median reward 0.38/0.00, min/max reward 0.00/1.00, success rate 0.41

Updates 6660, num timesteps 4263040, FPS 361
 Last 100 training episodes: mean/median reward 0.44/0.00, min/max reward 0.00/1.00, success rate 0.47

Updates 6670, num timesteps 4269440, FPS 361
 Last 100 training episodes: mean/median reward 0.38/0.00, min/max reward 0.00/0.99, success rate 0.41

Updates 6680, num timesteps 4275840, FPS 361
 Last 100 training episodes: mean/median reward 0.35/0.00, min/max reward 0.00/1.00, success rate 0.38

Updates 6690, num timesteps 4282240, FPS 361
 Last 100 training episodes: mean/median reward 0.37/0.00, min/max reward 0.00/1.00, success rate 0.39

 

Updates 6700, num timesteps 4288640, FPS 361
 Last 100 training episodes: mean/median reward 0.37/0.00, min/max reward 0.00/1.00, success rate 0.40

Updates 6710, num timesteps 4295040, FPS 361
 Last 100 training episodes: mean/median reward 0.39/0.00, min/max reward 0.00/1.00, success rate 0.41

Updates 6720, num timesteps 4301440, FPS 361
 Last 100 training episodes: mean/median reward 0.37/0.00, min/max reward 0.00/1.00, success rate 0.39

Updates 6730, num timesteps 4307840, FPS 361
 Last 100 training episodes: mean/median reward 0.35/0.00, min/max reward 0.00/1.00, success rate 0.38

Updates 6740, num timesteps 4314240, FPS 361
 Last 100 training episodes: mean/median reward 0.35/0.00, min/max reward 0.00/1.00, success rate 0.38

Updates 6750, num timesteps 4320640, FPS 361
 Last 100 training episodes: mean/median reward 0.41/0.00, min/max reward 0.00/1.00, success rate 0.44

Updates 6760, num timesteps 4327040, FPS 361
 Last 100 training episodes: mean/median reward 0.42/0.00, min/max reward 0.00/1.00, success rate 0.45

Updates 6770, num timesteps 4333440, FPS 361
 Last 100 training episodes: mean/median reward 0.38/0.00, min/max reward 0.00/0.99, success rate 0.40

Updates 6780, num timesteps 4339840, FPS 361
 Last 100 training episodes: mean/median reward 0.39/0.00, min/max reward 0.00/1.00, success rate 0.42

Updates 6790, num timesteps 4346240, FPS 361
 Last 100 training episodes: mean/median reward 0.38/0.00, min/max reward 0.00/1.00, success rate 0.40

 

Updates 6800, num timesteps 4352640, FPS 361
 Last 100 training episodes: mean/median reward 0.32/0.00, min/max reward 0.00/1.00, success rate 0.34

Updates 6810, num timesteps 4359040, FPS 361
 Last 100 training episodes: mean/median reward 0.35/0.00, min/max reward 0.00/1.00, success rate 0.37

Updates 6820, num timesteps 4365440, FPS 361
 Last 100 training episodes: mean/median reward 0.35/0.00, min/max reward 0.00/1.00, success rate 0.37

Updates 6830, num timesteps 4371840, FPS 361
 Last 100 training episodes: mean/median reward 0.35/0.00, min/max reward 0.00/1.00, success rate 0.37

Updates 6840, num timesteps 4378240, FPS 361
 Last 100 training episodes: mean/median reward 0.33/0.00, min/max reward 0.00/1.00, success rate 0.35

Updates 6850, num timesteps 4384640, FPS 361
 Last 100 training episodes: mean/median reward 0.32/0.00, min/max reward 0.00/1.00, success rate 0.34

Updates 6860, num timesteps 4391040, FPS 361
 Last 100 training episodes: mean/median reward 0.33/0.00, min/max reward 0.00/0.99, success rate 0.35

Updates 6870, num timesteps 4397440, FPS 361
 Last 100 training episodes: mean/median reward 0.39/0.00, min/max reward 0.00/0.99, success rate 0.42

Updates 6880, num timesteps 4403840, FPS 361
 Last 100 training episodes: mean/median reward 0.39/0.00, min/max reward 0.00/0.99, success rate 0.42

Updates 6890, num timesteps 4410240, FPS 361
 Last 100 training episodes: mean/median reward 0.34/0.00, min/max reward 0.00/1.00, success rate 0.37

 

Updates 6900, num timesteps 4416640, FPS 361
 Last 100 training episodes: mean/median reward 0.32/0.00, min/max reward 0.00/1.00, success rate 0.34

Updates 6910, num timesteps 4423040, FPS 361
 Last 100 training episodes: mean/median reward 0.33/0.00, min/max reward 0.00/0.99, success rate 0.35

Updates 6920, num timesteps 4429440, FPS 361
 Last 100 training episodes: mean/median reward 0.39/0.00, min/max reward 0.00/1.00, success rate 0.42

Updates 6930, num timesteps 4435840, FPS 361
 Last 100 training episodes: mean/median reward 0.43/0.00, min/max reward 0.00/1.00, success rate 0.46

Updates 6940, num timesteps 4442240, FPS 361
 Last 100 training episodes: mean/median reward 0.39/0.00, min/max reward 0.00/1.00, success rate 0.41

Updates 6950, num timesteps 4448640, FPS 361
 Last 100 training episodes: mean/median reward 0.36/0.00, min/max reward 0.00/1.00, success rate 0.38

Updates 6960, num timesteps 4455040, FPS 361
 Last 100 training episodes: mean/median reward 0.35/0.00, min/max reward 0.00/1.00, success rate 0.37

Updates 6970, num timesteps 4461440, FPS 361
 Last 100 training episodes: mean/median reward 0.36/0.00, min/max reward 0.00/1.00, success rate 0.39

Updates 6980, num timesteps 4467840, FPS 361
 Last 100 training episodes: mean/median reward 0.36/0.00, min/max reward 0.00/1.00, success rate 0.39

Updates 6990, num timesteps 4474240, FPS 361
 Last 100 training episodes: mean/median reward 0.39/0.00, min/max reward 0.00/1.00, success rate 0.42

 

Updates 7000, num timesteps 4480640, FPS 361
 Last 100 training episodes: mean/median reward 0.45/0.00, min/max reward 0.00/1.00, success rate 0.48

Updates 7010, num timesteps 4487040, FPS 361
 Last 100 training episodes: mean/median reward 0.44/0.00, min/max reward 0.00/1.00, success rate 0.47

Updates 7020, num timesteps 4493440, FPS 361
 Last 100 training episodes: mean/median reward 0.36/0.00, min/max reward 0.00/1.00, success rate 0.39

Updates 7030, num timesteps 4499840, FPS 361
 Last 100 training episodes: mean/median reward 0.44/0.00, min/max reward 0.00/1.00, success rate 0.48

Updates 7040, num timesteps 4506240, FPS 361
 Last 100 training episodes: mean/median reward 0.46/0.00, min/max reward 0.00/1.00, success rate 0.49

Updates 7050, num timesteps 4512640, FPS 361
 Last 100 training episodes: mean/median reward 0.38/0.00, min/max reward 0.00/0.99, success rate 0.41

Updates 7060, num timesteps 4519040, FPS 361
 Last 100 training episodes: mean/median reward 0.36/0.00, min/max reward 0.00/0.99, success rate 0.39

Updates 7070, num timesteps 4525440, FPS 361
 Last 100 training episodes: mean/median reward 0.31/0.00, min/max reward 0.00/0.99, success rate 0.33

Updates 7080, num timesteps 4531840, FPS 360
 Last 100 training episodes: mean/median reward 0.31/0.00, min/max reward 0.00/0.99, success rate 0.33

Updates 7090, num timesteps 4538240, FPS 361
 Last 100 training episodes: mean/median reward 0.30/0.00, min/max reward 0.00/1.00, success rate 0.32

 

Updates 7100, num timesteps 4544640, FPS 360
 Last 100 training episodes: mean/median reward 0.33/0.00, min/max reward 0.00/1.00, success rate 0.35

Updates 7110, num timesteps 4551040, FPS 360
 Last 100 training episodes: mean/median reward 0.34/0.00, min/max reward 0.00/0.99, success rate 0.36

Updates 7120, num timesteps 4557440, FPS 360
 Last 100 training episodes: mean/median reward 0.31/0.00, min/max reward 0.00/1.00, success rate 0.33

Updates 7130, num timesteps 4563840, FPS 360
 Last 100 training episodes: mean/median reward 0.30/0.00, min/max reward 0.00/1.00, success rate 0.32

Updates 7140, num timesteps 4570240, FPS 360
 Last 100 training episodes: mean/median reward 0.33/0.00, min/max reward 0.00/1.00, success rate 0.35

Updates 7150, num timesteps 4576640, FPS 360
 Last 100 training episodes: mean/median reward 0.33/0.00, min/max reward 0.00/1.00, success rate 0.36

Updates 7160, num timesteps 4583040, FPS 360
 Last 100 training episodes: mean/median reward 0.40/0.00, min/max reward 0.00/0.99, success rate 0.43

Updates 7170, num timesteps 4589440, FPS 360
 Last 100 training episodes: mean/median reward 0.40/0.00, min/max reward 0.00/0.99, success rate 0.43

Updates 7180, num timesteps 4595840, FPS 360
 Last 100 training episodes: mean/median reward 0.40/0.00, min/max reward 0.00/1.00, success rate 0.43

Updates 7190, num timesteps 4602240, FPS 360
 Last 100 training episodes: mean/median reward 0.42/0.00, min/max reward 0.00/1.00, success rate 0.44

 

Updates 7200, num timesteps 4608640, FPS 360
 Last 100 training episodes: mean/median reward 0.41/0.00, min/max reward 0.00/1.00, success rate 0.43

Updates 7210, num timesteps 4615040, FPS 360
 Last 100 training episodes: mean/median reward 0.37/0.00, min/max reward 0.00/1.00, success rate 0.39

Updates 7220, num timesteps 4621440, FPS 360
 Last 100 training episodes: mean/median reward 0.36/0.00, min/max reward 0.00/1.00, success rate 0.38

Updates 7230, num timesteps 4627840, FPS 360
 Last 100 training episodes: mean/median reward 0.41/0.00, min/max reward 0.00/1.00, success rate 0.43

Updates 7240, num timesteps 4634240, FPS 360
 Last 100 training episodes: mean/median reward 0.44/0.00, min/max reward 0.00/1.00, success rate 0.46

Updates 7250, num timesteps 4640640, FPS 360
 Last 100 training episodes: mean/median reward 0.41/0.00, min/max reward 0.00/1.00, success rate 0.43

Updates 7260, num timesteps 4647040, FPS 360
 Last 100 training episodes: mean/median reward 0.36/0.00, min/max reward 0.00/1.00, success rate 0.38

Updates 7270, num timesteps 4653440, FPS 360
 Last 100 training episodes: mean/median reward 0.44/0.00, min/max reward 0.00/1.00, success rate 0.47

Updates 7280, num timesteps 4659840, FPS 360
 Last 100 training episodes: mean/median reward 0.43/0.00, min/max reward 0.00/1.00, success rate 0.46

Updates 7290, num timesteps 4666240, FPS 360
 Last 100 training episodes: mean/median reward 0.44/0.00, min/max reward 0.00/1.00, success rate 0.47

 

Updates 7300, num timesteps 4672640, FPS 360
 Last 100 training episodes: mean/median reward 0.40/0.00, min/max reward 0.00/1.00, success rate 0.42

Updates 7310, num timesteps 4679040, FPS 360
 Last 100 training episodes: mean/median reward 0.36/0.00, min/max reward 0.00/1.00, success rate 0.38

Updates 7320, num timesteps 4685440, FPS 360
 Last 100 training episodes: mean/median reward 0.34/0.00, min/max reward 0.00/1.00, success rate 0.36

Updates 7330, num timesteps 4691840, FPS 360
 Last 100 training episodes: mean/median reward 0.31/0.00, min/max reward 0.00/1.00, success rate 0.33

Updates 7340, num timesteps 4698240, FPS 360
 Last 100 training episodes: mean/median reward 0.35/0.00, min/max reward 0.00/1.00, success rate 0.37

Updates 7350, num timesteps 4704640, FPS 360
 Last 100 training episodes: mean/median reward 0.45/0.00, min/max reward 0.00/1.00, success rate 0.48

Updates 7360, num timesteps 4711040, FPS 360
 Last 100 training episodes: mean/median reward 0.38/0.00, min/max reward 0.00/1.00, success rate 0.41

Updates 7370, num timesteps 4717440, FPS 360
 Last 100 training episodes: mean/median reward 0.39/0.00, min/max reward 0.00/1.00, success rate 0.42

Updates 7380, num timesteps 4723840, FPS 360
 Last 100 training episodes: mean/median reward 0.41/0.00, min/max reward 0.00/1.00, success rate 0.43

Updates 7390, num timesteps 4730240, FPS 360
 Last 100 training episodes: mean/median reward 0.41/0.00, min/max reward 0.00/1.00, success rate 0.44

 

Updates 7400, num timesteps 4736640, FPS 360
 Last 100 training episodes: mean/median reward 0.46/0.00, min/max reward 0.00/1.00, success rate 0.49

Updates 7410, num timesteps 4743040, FPS 360
 Last 100 training episodes: mean/median reward 0.45/0.00, min/max reward 0.00/1.00, success rate 0.48

Updates 7420, num timesteps 4749440, FPS 360
 Last 100 training episodes: mean/median reward 0.36/0.00, min/max reward 0.00/1.00, success rate 0.38

Updates 7430, num timesteps 4755840, FPS 360
 Last 100 training episodes: mean/median reward 0.35/0.00, min/max reward 0.00/1.00, success rate 0.37

Updates 7440, num timesteps 4762240, FPS 360
 Last 100 training episodes: mean/median reward 0.39/0.00, min/max reward 0.00/0.99, success rate 0.42

Updates 7450, num timesteps 4768640, FPS 360
 Last 100 training episodes: mean/median reward 0.43/0.00, min/max reward 0.00/1.00, success rate 0.46

Updates 7460, num timesteps 4775040, FPS 360
 Last 100 training episodes: mean/median reward 0.38/0.00, min/max reward 0.00/1.00, success rate 0.41

Updates 7470, num timesteps 4781440, FPS 360
 Last 100 training episodes: mean/median reward 0.34/0.00, min/max reward 0.00/1.00, success rate 0.36

Updates 7480, num timesteps 4787840, FPS 360
 Last 100 training episodes: mean/median reward 0.34/0.00, min/max reward 0.00/1.00, success rate 0.36

Updates 7490, num timesteps 4794240, FPS 360
 Last 100 training episodes: mean/median reward 0.31/0.00, min/max reward 0.00/1.00, success rate 0.33

 

Updates 7500, num timesteps 4800640, FPS 360
 Last 100 training episodes: mean/median reward 0.32/0.00, min/max reward 0.00/1.00, success rate 0.34

Updates 7510, num timesteps 4807040, FPS 360
 Last 100 training episodes: mean/median reward 0.35/0.00, min/max reward 0.00/1.00, success rate 0.37

Updates 7520, num timesteps 4813440, FPS 360
 Last 100 training episodes: mean/median reward 0.38/0.00, min/max reward 0.00/1.00, success rate 0.40

Updates 7530, num timesteps 4819840, FPS 360
 Last 100 training episodes: mean/median reward 0.41/0.00, min/max reward 0.00/1.00, success rate 0.44

Updates 7540, num timesteps 4826240, FPS 360
 Last 100 training episodes: mean/median reward 0.37/0.00, min/max reward 0.00/1.00, success rate 0.40

Updates 7550, num timesteps 4832640, FPS 360
 Last 100 training episodes: mean/median reward 0.36/0.00, min/max reward 0.00/1.00, success rate 0.39

Updates 7560, num timesteps 4839040, FPS 360
 Last 100 training episodes: mean/median reward 0.41/0.00, min/max reward 0.00/1.00, success rate 0.44

Updates 7570, num timesteps 4845440, FPS 360
 Last 100 training episodes: mean/median reward 0.46/0.00, min/max reward 0.00/1.00, success rate 0.49

Updates 7580, num timesteps 4851840, FPS 360
 Last 100 training episodes: mean/median reward 0.44/0.00, min/max reward 0.00/1.00, success rate 0.47

Updates 7590, num timesteps 4858240, FPS 360
 Last 100 training episodes: mean/median reward 0.37/0.00, min/max reward 0.00/1.00, success rate 0.39

 

Updates 7600, num timesteps 4864640, FPS 360
 Last 100 training episodes: mean/median reward 0.31/0.00, min/max reward 0.00/1.00, success rate 0.33

Updates 7610, num timesteps 4871040, FPS 360
 Last 100 training episodes: mean/median reward 0.35/0.00, min/max reward 0.00/1.00, success rate 0.37

Updates 7620, num timesteps 4877440, FPS 360
 Last 100 training episodes: mean/median reward 0.40/0.00, min/max reward 0.00/1.00, success rate 0.42

Updates 7630, num timesteps 4883840, FPS 360
 Last 100 training episodes: mean/median reward 0.45/0.00, min/max reward 0.00/1.00, success rate 0.47

Updates 7640, num timesteps 4890240, FPS 360
 Last 100 training episodes: mean/median reward 0.40/0.00, min/max reward 0.00/0.99, success rate 0.42

Updates 7650, num timesteps 4896640, FPS 360
 Last 100 training episodes: mean/median reward 0.35/0.00, min/max reward 0.00/0.97, success rate 0.37

Updates 7660, num timesteps 4903040, FPS 360
 Last 100 training episodes: mean/median reward 0.32/0.00, min/max reward 0.00/1.00, success rate 0.34

Updates 7670, num timesteps 4909440, FPS 360
 Last 100 training episodes: mean/median reward 0.34/0.00, min/max reward 0.00/1.00, success rate 0.36

Updates 7680, num timesteps 4915840, FPS 360
 Last 100 training episodes: mean/median reward 0.37/0.00, min/max reward 0.00/1.00, success rate 0.39

Updates 7690, num timesteps 4922240, FPS 360
 Last 100 training episodes: mean/median reward 0.39/0.00, min/max reward 0.00/1.00, success rate 0.42

 

Updates 7700, num timesteps 4928640, FPS 360
 Last 100 training episodes: mean/median reward 0.42/0.00, min/max reward 0.00/1.00, success rate 0.44

Updates 7710, num timesteps 4935040, FPS 360
 Last 100 training episodes: mean/median reward 0.42/0.00, min/max reward 0.00/1.00, success rate 0.45

Updates 7720, num timesteps 4941440, FPS 360
 Last 100 training episodes: mean/median reward 0.42/0.00, min/max reward 0.00/1.00, success rate 0.45

Updates 7730, num timesteps 4947840, FPS 360
 Last 100 training episodes: mean/median reward 0.39/0.00, min/max reward 0.00/1.00, success rate 0.42

Updates 7740, num timesteps 4954240, FPS 360
 Last 100 training episodes: mean/median reward 0.36/0.00, min/max reward 0.00/1.00, success rate 0.38

Updates 7750, num timesteps 4960640, FPS 360
 Last 100 training episodes: mean/median reward 0.44/0.00, min/max reward 0.00/1.00, success rate 0.47

Updates 7760, num timesteps 4967040, FPS 360
 Last 100 training episodes: mean/median reward 0.39/0.00, min/max reward 0.00/0.99, success rate 0.42

Updates 7770, num timesteps 4973440, FPS 360
